date,state,category,commodity,pricetype,currency,year,price,CPI,month,msp_year,Year,MSP_Wheat,year_month,Date,Diesel Price,Wheat Price (Indian Rupee per Metric Ton),Diesel ROC,Wheat ROC,Diesel / Wheat Price Ratio,date_x,Rainfall,ANNUAL,JF,MAM,JJAS,OND,index,0
2022-05-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,27.03,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,27.481666666666666,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,35.63625,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,39.077999999999996,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.834285714285716,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,34.276666666666664,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,32.63333333333333,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,36.22,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.535,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,41.42,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,21.82,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,29.065714285714286,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,28.45,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,38.895714285714284,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.658,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.01090909090909,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,23.3725,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-05-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,25.433333333333334,6.7,may,2022,2022-23,2125,2022-05,2022-05-01,359.18,40377.8,0.1664,0.0701,0.0089,2022-05-15,,,,,,,,
2022-06-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,40.04,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,35.7,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,assam,cereals and tubers,Wheat,Retail,INR,2022,28.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,23.255333333333333,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,29.502,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,22.86,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,30.224999999999998,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,24.25,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,27.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,26.048571428571428,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,34.983636363636364,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,39.59,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,27.285714285714285,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,33.833333333333336,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,manipur,cereals and tubers,Wheat,Retail,INR,2022,34.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,33.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,35.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.98166666666666,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,39.93,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,22.314999999999998,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,29.49285714285714,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,30.0,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,38.395,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.544,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.39636363636364,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,24.320000000000004,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-06-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,25.793333333333333,6.7,jun,2022,2022-23,2125,2022-06,2022-06-01,340.58,35884.02,-0.0518,-0.1113,0.0095,2022-06-15,,,,,,,,
2022-07-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,39.35,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,39.275,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,assam,cereals and tubers,Wheat,Retail,INR,2022,28.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,23.69066666666667,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,23.58,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,26.566666666666666,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,24.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.05,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,30.552500000000002,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,24.4125,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,himachal pradesh,cereals and tubers,Wheat,Retail,INR,2022,27.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,25.814,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,34.91444444444445,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,40.4,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.290000000000003,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,34.25,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,manipur,cereals and tubers,Wheat,Retail,INR,2022,34.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,32.75666666666667,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,35.43,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,33.85666666666666,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,puducherry,cereals and tubers,Wheat,Retail,INR,2022,39.19,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,22.646666666666665,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,30.311666666666667,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,30.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,38.8525,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.192,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,23.746153846153845,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,24.8975,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-07-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,22.0,6.7,jul,2022,2022-23,2125,2022-07,2022-07-01,294.27,30454.38,-0.136,-0.1513,0.0097,2022-07-15,,,,,,,,
2022-08-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,38.92,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,38.49333333333333,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,25.490666666666666,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,23.48,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,29.6325,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,24.52,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,goa,cereals and tubers,Wheat,Retail,INR,2022,38.11,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,31.328333333333333,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,25.08,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,26.986666666666665,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,36.471111111111114,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,40.836,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,25.938181818181818,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,36.05,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,manipur,cereals and tubers,Wheat,Retail,INR,2022,34.0,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,36.035,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,39.64,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,34.5325,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,22.820000000000004,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,rajasthan,cereals and tubers,Wheat,Retail,INR,2022,30.245714285714286,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,sikkim,cereals and tubers,Wheat,Retail,INR,2022,30.0,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,tamil nadu,cereals and tubers,Wheat,Retail,INR,2022,39.02875,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,telangana,cereals and tubers,Wheat,Retail,INR,2022,34.17166666666667,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,uttar pradesh,cereals and tubers,Wheat,Retail,INR,2022,25.201818181818183,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,uttarakhand,cereals and tubers,Wheat,Retail,INR,2022,26.990000000000002,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-08-15,west bengal,cereals and tubers,Wheat,Retail,INR,2022,25.645,6.7,aug,2022,2022-23,2125,2022-08,2022-08-01,286.08,30458.45,-0.0278,0.0001,0.0094,2022-08-15,,,,,,,,
2022-09-15,andaman and nicobar,cereals and tubers,Wheat,Retail,INR,2022,39.08,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,andhra pradesh,cereals and tubers,Wheat,Retail,INR,2022,40.754999999999995,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,assam,cereals and tubers,Wheat,Retail,INR,2022,29.0,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,bihar,cereals and tubers,Wheat,Retail,INR,2022,26.227857142857143,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,chandigarh,cereals and tubers,Wheat,Retail,INR,2022,24.0,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,chhattisgarh,cereals and tubers,Wheat,Retail,INR,2022,29.86,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,delhi,cereals and tubers,Wheat,Retail,INR,2022,25.0,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,gujarat,cereals and tubers,Wheat,Retail,INR,2022,32.09285714285714,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,haryana,cereals and tubers,Wheat,Retail,INR,2022,24.913333333333338,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,jharkhand,cereals and tubers,Wheat,Retail,INR,2022,29.675,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,karnataka,cereals and tubers,Wheat,Retail,INR,2022,37.01909090909091,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,kerala,cereals and tubers,Wheat,Retail,INR,2022,42.31,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,madhya pradesh,cereals and tubers,Wheat,Retail,INR,2022,26.343333333333334,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,maharashtra,cereals and tubers,Wheat,Retail,INR,2022,35.38999999999999,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,manipur,cereals and tubers,Wheat,Retail,INR,2022,34.0,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,meghalaya,cereals and tubers,Wheat,Retail,INR,2022,37.5,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,mizoram,cereals and tubers,Wheat,Retail,INR,2022,40.0,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,nagaland,cereals and tubers,Wheat,Retail,INR,2022,39.68,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,orissa,cereals and tubers,Wheat,Retail,INR,2022,34.156666666666666,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
2022-09-15,punjab,cereals and tubers,Wheat,Retail,INR,2022,22.776666666666667,6.7,sep,2022,2022-23,2125,2022-09,2022-09-01,275.65,33635.0,-0.0365,0.1043,0.0082,2022-09-15,,,,,,,,
